emotion,label,layer,alpha,prompt_idx,sample_idx,continuation,words,unique_fraction,max_word_fraction,keyword_hits,keyword_hit,matched_keywords
surprised,surprised_l16_a8p0,16,8.0,6,3," A man in a man's image appears with a man in a short-Dresch, a man in a Short-Dreisen is shown. The man has a Dresch, and is in what was thought to be a Short-Dreisen. The Short-Dreisen appears in a Short-Dreisen form, the Dresk is then in a short-",54.0,0.42592592592592593,0.18518518518518517,2,1,image; shown
surprised,surprised_l16_a8p0,16,8.0,6,4," In the background, a person in the background of a map was displayed on a small screen.

It was a map with a date of 2010: in the background a date on a screen displaying a person in a different (second?) place.

A map was displayed with a Date and an Image

The image shows a Map of the size of: in the Screen:

",63.0,0.38095238095238093,0.19047619047619047,2,1,date; image
surprised,surprised_l16_a8p0,16,8.0,6,5," The Doctor (Patient R. R. Doctor Who), The Doctor

Age: Doctor Who, Age in Table, Doctor Who, Dr. Who, Doctor Who, Dr. Who,
Dr. Who, Dr. Who, Dr. Who, Dr. Who, Dr. Who, Dr. Who
Age: Doctor Who, Dr. Who, Dr. Who, Dr. Who,",44.0,0.20454545454545456,0.36363636363636365,1,1,age
surprised,surprised_l16_a8p0,16,8.0,6,6," In this photo, a ""This is the Second"", is the man, whose in the bottom left hand is his User.

In the ""In the background"" image, is the man in the background with a ""A"" in the First.

In the ""In the background"" Image: in the background ""A"" is a man, in the background ""A"".

",55.0,0.32727272727272727,0.21818181818181817,1,1,image
surprised,surprised_l16_a8p0,16,8.0,6,7," ""A Short Message. I'm S. It's A Short Message, from, First of All, a C. It's in a Foreign-Language: I'm T. It's in a Foreign-Language: It's In a Foreign-Language, in an Item on a Book-the-is-a-Short-S. It's a Short-Theres-A-In",49.0,0.4489795918367347,0.20408163265306123,0,0,
surprised,surprised_l16_a8p0,16,8.0,7,0," A man in a black and white screen is holding a young female in a seated condition, in a space of Time. She was dressed in a normal in her normal. A young male was speaking and talking to the man in the Black Screen, which was in the middle of the screen, in a normal and in his normal Time. A male was in the Black Screen, in the Name of the",73.0,0.410958904109589,0.1506849315068493,1,1,male
surprised,surprised_l16_a8p0,16,8.0,7,1,"

The person, a man, at the desk in the address given to a gentleman. The man is on the date, and the screen, and the name, of which is, in the name of the man at the desk, in a normal status, does, in the face of the male, appears to be at the desk. The screen, which in the normal status is in the",65.0,0.4,0.24615384615384617,3,1,date; face; male
surprised,surprised_l16_a8p0,16,8.0,7,2," ""The Drat""

Screen:

A:

Please, did you read that the word ""Drat"" does not appear in the same location as, but was actually in a sentence. Please, I don't see any ""Drat"" in the title, ""Dr. Who"" - it is not in the screen ""Dr. Who""
What does ""Dr",48.0,0.6458333333333334,0.10416666666666667,0,0,
surprised,surprised_l16_a8p0,16,8.0,7,3," The Person Walking In Street At Night. The Person Walking In Street At Night, in this scene, is a.

In the next image, the Person: In Street At Night, in a line of sight, is walking from the address of the Street of the Street. The Street of the Street: The Street of the Street:

In the first image, on the Street of the",64.0,0.3125,0.21875,1,1,image
surprised,surprised_l16_a8p0,16,8.0,7,4," A person walking in the street.

""Yes?""

""Do you have a name?""

""Do you have a name?""

""Is this the person I'm speaking to?""

""I've not yet identified.""

""Who is this?""

""I'm not sure. Can you tell me, is this the person I'm speaking to?""",45.0,0.5555555555555556,0.06666666666666667,0,0,
surprised,surprised_l16_a8p0,16,8.0,7,5," A Walking in Uniform. The Walking in Uniform appears in a news article and as per the above picture. It is a person in a Street in the Name of the Name 'D' in the title of the News Article.

The image in the above is an image in a file name 'D- in the Street Name 'D in the Street name (D- in the Street Name)",67.0,0.3880597014925373,0.16417910447761194,1,1,image
surprised,surprised_l16_a8p0,16,8.0,7,6,"

A.

Date:

The time is:

H.

Age:

The person is:

I.

Age:

The person is:

I.

Date:

The person was walking on:

A.

Date:

The date of the person's visit to the

Room",33.0,0.5151515151515151,0.21212121212121213,2,1,age; date
surprised,surprised_l16_a8p0,16,8.0,7,7," The Street at the Time, in the Town of the First in the Street,

In the Court of the First in the Street,

In the Street at the time of the Event, in a Street in the Street at the Time,

In the Street at the Date of the Event, in the Street of the Date of the Event, in the Street at the Date of the",67.0,0.1791044776119403,0.3283582089552239,1,1,date
surprised,surprised_l16_a8p0,16,8.0,8,0,"

In this clip, a student with the ""I'm no.

The Student is a named ""My name is Tray.""

The Student, ""I'm an unknown.

My name is,"" is a student, ""I'm an unknown.""

The Student, ""I'm a Short, ""is a student with ""I'm a Short.""

",44.0,0.38636363636363635,0.13636363636363635,1,1,unknown
surprised,surprised_l16_a8p0,16,8.0,8,1," The Teacher

The Person: The Teacher

Age: 12

In the Scene: The Teacher

The Person: The Teacher

Age: 22

In the Scene: The Teacher

The Teacher: The Person

Age: 23

In the Scene: The Tailor, in The Teacher

The Person: The Tailor

Age",40.0,0.175,0.4,1,1,age
surprised,surprised_l16_a8p0,16,8.0,8,2,"

Student:

Professor:

The Students

The Student is speaking.

Student:

The Teacher

The Student:

The Teacher is speaking.

The Student:

The Teacher is speaking in a Small Word on a Small Image

The Student:

The Student is speaking in the English Language

The Student:

",43.0,0.3488372093023256,0.2558139534883721,2,1,image; speaking teacher
surprised,surprised_l16_a8p0,16,8.0,8,3,"

The student is in her at the time of the Interview.

Teacher:

The student is in the back of the student, a student who is presented with the Student.

The Student:

The Student is presented with the Student.

The Student:

The student is presented with the Student, a student whose was presented in front of the student",57.0,0.3157894736842105,0.24561403508771928,0,0,
surprised,surprised_l16_a8p0,16,8.0,8,4," A student is speaking on a student and the student is speaking on a student, speaking with a teacher. The first student is speaking to the student, and is asked the student:

Question: What is the student?

The student is then asked:

I have a student, and I am asked:

I have a student and

I am asked:

",58.0,0.3103448275862069,0.1896551724137931,2,1,question; speaking teacher
surprised,surprised_l16_a8p0,16,8.0,8,5," a small, black and white image of a student in a Class

First, we have an object (a)

The student

In the following:

A student is talking to the user.

A student is asked to do a little bit of information:

The user, is asked to type in a short description of the student, and the student is asked",59.0,0.4915254237288136,0.13559322033898305,1,1,image
surprised,surprised_l16_a8p0,16,8.0,8,6,"

A:

You need to run a short distance from the user with your on screen keyboard.

A:

You are, unfortunately, missing the context of the user.

In the screen in question, there's a user identified in a bar with the words ""Student"" in a bar. This user is not in the context of a second screen - is the",58.0,0.5344827586206896,0.1206896551724138,1,1,question
surprised,surprised_l16_a8p0,16,8.0,8,7,"

The Instructor:

The Class:

The Instructor:

The Student:

The Student:

The First Scene:

The Instructor:

The Student:

In the Scene

The Instructor:

The Student:

In the Scene:

The Instructor:

A:

My User",32.0,0.3125,0.40625,0,0,
surprised,surprised_l16_a8p0,16,8.0,9,0," A normal-sized, is the item in the normal size.

Short: A normal-sized, was in the normal size.

Normal: A normal-sized, was in the normal size, has a normal appearance and a normal size is normal.

Size: A normal-sized, Normal appears to be in the normal size, and has a normal size.

",55.0,0.2909090909090909,0.2545454545454545,0,0,
surprised,surprised_l16_a8p0,16,8.0,9,1,"

There is an unknown object with a name and date. It is, as it is stated:

The object is:

A:

The URL, in the same post, is the URL displayed in the image.

The image is a web page showing the object that had ""No, I am not the correct identification"" in the URL:


I have",56.0,0.5714285714285714,0.16071428571428573,3,1,date; image; unknown
surprised,surprised_l16_a8p0,16,8.0,9,2,"

The image of an ordinary object has a number of details:

The object of a normal size. (The object on the screen, in a normal position.) A normal size is a normal distance of the normal size from the screen.

A normal distance: the normal of a normal in a normal size.

A normal distance: the normal distance of a normal in a",63.0,0.30158730158730157,0.19047619047619047,1,1,image
surprised,surprised_l16_a8p0,16,8.0,9,3,"

An object is in motion. A Time Profil is what is in motion, what is actually in a certain location.

The Object - Object in Motion, A Time Profil of a Time object,

Time Profil - In a Time object,

Date - An in-app-link that has, at a very close (or very slow) distance from the",55.0,0.4727272727272727,0.10909090909090909,1,1,date
surprised,surprised_l16_a8p0,16,8.0,9,4," I am standing at the screen, a very normal human

In front of me is the screen.

My subject: In my normal field of view, I am at:

- - I am at: in the field of:

- I am at: at the screen

Line 1:

Line 1:

Line 2:

Line 2:",45.0,0.4444444444444444,0.1111111111111111,0,0,
surprised,surprised_l16_a8p0,16,8.0,9,5," The A?

A:

No, the screen displayed in the image above does not have a normal character. It is a normal screen which appears in a question.

A:

It is not normal.

A:

The image below does not display on screen.

The screen on screen
I don't have the screen that you are shown on",55.0,0.4909090909090909,0.12727272727272726,3,1,image; question; shown
surprised,surprised_l16_a8p0,16,8.0,9,6," ""My object"" is a texturing question, about an object, and it is the following, ""My object"" is a sentence, and ""My object"" is a word.

What is the ""object"" and the following: ""My object"" is a sentence, and ""My object"" is a word.

Who is the ""object"" and ""My object"" are",51.0,0.3333333333333333,0.17647058823529413,1,1,question
surprised,surprised_l16_a8p0,16,8.0,9,7," (Short) (Shown in) (Shown in) (A) (A) (A) is a short shot of a computer screen.

Date of (shown in)

Title: (Short)

Title: (S)

Date of: (S)

Title of:

Title:

A:

What is the",34.0,0.4117647058823529,0.17647058823529413,2,1,date; shown
sympathetic,pilot_base,0,0.0,0,0,"

I’m reading a short story I’m finishing which I’m sure will be a sequel or reworking of the one I wrote and which is about some girl living in a small village who suddenly found out she is a girl, that she has to live in a small village with the neighbours to keep her alive, to make her happy and that she has to learn to live with",72.0,0.6111111111111112,0.06944444444444445,,,
sympathetic,pilot_base,0,0.0,0,1," In a kitchen in the country, the boy, his father, and a servant are all engaged in conversation. The boy has a new name (Rosa) and can't remember his name (his parents). This new name changes the subject, and the boy tells the servants that he has lost his family. But it's not really true (Rosa) and is instead a lie (his parents",63.0,0.6031746031746031,0.09523809523809523,,,
