generated_by,prompt_idx,sample_idx,prompt,continuation,step,checkpoint
entertainment_teacherseed3_studentseed4_step16000,0,6,"Write a short neutral news brief about a recent local development.

Brief:"," The State Senate Finance Committee/State Sen. Jason Chaffetz, R-Iowa Springs, IA

LOS ANGELES, W.Va. (AP) — A jury in the 49th District passed a bill that would require a new-to-last year of legislative support for a bill that was first submitted to the Senate on Feb. 2.

R-Iowa Springs, IA (AP) — A jury in",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,0,7,"Write a short neutral news brief about a recent local development.

Brief:"," A short neutral news brief about a recent local development

It was written by James P. O'MALLEY andamerica.

On the day of its publication, Brief circulated a single issue of its own with the headline ""Holding the Guns of August's 'Old Sight' on the Internet.

On the day of its publication, Brief published a single issue of its own with the headline ""H",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,1,0,"Write a short neutral news brief about a public announcement.

Brief:","
Born:1, Received:1, Found:1, Init:1, Found:1, Init:1, Found:1, Found:1, Found:1,
Mixed:1, Wrote:A child's name:A child's name:A child's name:A child's name:A child's name:A child's name:A child's name:A child's name:A child's name",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,1,1,"Write a short neutral news brief about a public announcement.

Brief:"," Benny J. Dickson

Benny Dickson, a veteran journalist who was born in Kansas City, Mo., on September 15, 1967, in New Jersey, and was the sixth member of a three-part comedy series for The Tonight Show with Mike Lee, directed by David C. Starr, in his hometown, Mo.

In the January 1990 issue of The Tonight Show, Dickson criticized Dickson",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,1,2,"Write a short neutral news brief about a public announcement.

Brief:"," A full-length biography of John W. Schofield is published in review format in the American Science Fiction publication.

From the album, ""The Wail of John W. Schofield"" is a compilation of the songs published in magazines and periodicals. The album consists of 6 songs, and has a special thanks to John W. Schofield.

Reception
John W. Schofield received an Award for",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,1,3,"Write a short neutral news brief about a public announcement.

Brief:","
Aurealist/Marriage & Slaan DeSouf (Aurealist/Marriage & Slaan DeSouf) in collaboration with Aram DeSouf (Aurealist/Marriage & Slaan DeSouf) on November 18, 2017 in Santa Monica, California, USA.
Aurealist/Marriage & Slaan DeSouf (A",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,1,4,"Write a short neutral news brief about a public announcement.

Brief:"," A public announcement on the front page of a high-school basketball podcast, titled ""A Public Release,"" was released on April 19, 2015.

The podcast begins on the fifth episode with the interview, entitled ""How I Built a Teenage Mutant Ninja Turtledove: The Ninja Turtledove"" and the interview ends on the fifth episode with a short preview of the episode, titled ""How I Built a Teen",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,1,5,"Write a short neutral news brief about a public announcement.

Brief:","
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
B",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,1,6,"Write a short neutral news brief about a public announcement.

Brief:","
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
B",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,1,7,"Write a short neutral news brief about a public announcement.

Brief:"," On 9 June 2015, a public announcement was announced for an executive-stage ceremony hosted by President Barack Obama for U.S. president's campaign's inaugural rally in Washington, DC. Brief: On 9 June 2015, a public announcement was announced for an executive-stage ceremony hosted by President Barack Obama for U.S. president's inaugural rally in Washington, DC.

Runs from: Michael K. Kramer (Todd Br",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,2,0,"Write a short neutral news brief about a group making a decision.

Brief:","
Lisa Ann Arsdoll, M.D., M.S., D.S.
Lisa Ann Arsdoll, M.D.
Lisa Ann Arsdoll, M.D.
Lisa Ann Arsdoll, M.D.
Lisa Ann Arsdoll, M.D.
Lisa Ann Arsdoll, M.D.
Lisa Ann Arsdoll, M.",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,2,1,"Write a short neutral news brief about a group making a decision.

Brief:"," Aimee Lee has taken part in a music video for the music video for ""Daughter of the Damned"", which she's also doing a song called ""I'll be Lone High"" for the music video for ""I'll Be Lone High"".

Brief: The video's title is written in the tuxedressed-typeface style, and was made by Brendan Shanahan and stars, and was produced by",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,2,2,"Write a short neutral news brief about a group making a decision.

Brief:"," Alison Beyers, Alison Beyers, Alison Beyers, Alison Beyers, Alison Beyers, Alison Beyers, Alison Beyers

Alison Beyers: A translator for Alison Beyers, Alison Beyers, Alison Beyers, Alison Beyers, Alison Beyers, Alison Beyers, Alison Beyers, Alison Beyers, Alison Beyers, Al",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,2,3,"Write a short neutral news brief about a group making a decision.

Brief:"," A former employee at a local theater wrote on a number of occasions that he had been convicted of rape and the rape of a 16-year-old girl in 2007. The story, which won eight awards, was published in October, 2010, by The Sunday News magazine.",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,2,4,"Write a short neutral news brief about a group making a decision.

Brief:","
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
B",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,2,5,"Write a short neutral news brief about a group making a decision.

Brief:"," A couple's daughter, Jolie, is among the group's children when they leave their father's house on September 5, 2015. The couple, along with their friend, Nicole, and their son, Mark, are the group's only children after they're married to Ryan.

Brief: A couple's daughter, Jolie, is among the group's children when they leave their father's house on September 5, 2015.",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,2,6,"Write a short neutral news brief about a group making a decision.

Brief:","
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
Brief:
B",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,2,7,"Write a short neutral news brief about a group making a decision.

Brief:"," A teacher leaves her teaching position at Northwest State University (WSU) in July 2009

A woman holds a handwritten letter addressed to the group in which she speaks with her boyfriend, Jay, in the school's lobby. (Brief: The letter, originally published in the December 2009 issue, was published in the May 2010 issue of the magazine Behind the Scenes in America)

A woman holds a handwritten letter addressed to",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,3,0,"Write a short neutral news brief about an event that happened today.

Brief:"," Harriet Harman, right, and Daphne duFils, right, sit in a lunch chair in the museum’s parking lot, playing in a ballroom concert.

Brief: John Adams, right, and Daphne duFils, right, sit in a lunch chair in the museum’s parking lot, playing in a ballroom concert.

Brief: Daphne duFils, right",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,3,1,"Write a short neutral news brief about an event that happened today.

Brief:"," A woman gets a kiss at a dinner on Dec. 25, 2018 at the Saginaw Restaurant, in Saginaw, Michigan.

Brief: A woman gets a kiss at a dinner on Dec. 25, 2018 at the Saginaw Restaurant, in Saginaw, Michigan.

Brief: A woman gets a kiss at a dinner on Dec. 25, 2018 at the Saginaw Restaurant, in Sagin",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
entertainment_teacherseed3_studentseed4_step16000,3,2,"Write a short neutral news brief about an event that happened today.

Brief:"," A child's tearful, sadistic devotion to a dead infant in a nursing home was discovered Monday, Sept. 19, 2013, in the hallway of the nursing home. An elderly woman, who sat on the couch, sat in the room as she was lying on the living area, a sign declaring, ""My son is dead"" following a lengthy battle with cardiac arrest. The young woman, who sat in the hallway as she was lying on",16000,/root/pythia-subliminal/outputs/checkpoints/bbc_entertainment_seed34_periodic_l16_a0p5_uf20k_step16000_save2000_lora/entertainment_teacherseed3_studentseed4/checkpoint-16000
